 ,Label,Area,Mean,Min,Max,X,Y,%Area,MinThr,MaxThr
69,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960253,0.048,339.020,280,408,11.673,12.855,51.546,280,65535
70,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960252,0.093,539.732,317,744,12.651,12.837,100.000,280,65535
71,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960255,0.093,607.928,327,923,7.727,13.146,100.000,280,65535
72,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960254,0.093,742.485,347,1129,8.563,13.023,100.000,280,65535
73,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960241,0.093,620.423,380,884,12.186,12.217,100.000,280,65535
74,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960240,0.093,517.670,301,679,6.581,12.186,100.000,280,65535
75,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960243,0.093,918.876,523,1261,7.045,12.434,100.000,280,65535
76,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960242,0.091,529.389,284,712,7.914,12.245,97.938,280,65535
77,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960245,0.083,413.218,285,563,9.023,12.622,89.691,280,65535
78,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960244,0.093,658.619,450,867,8.501,12.496,100.000,280,65535
79,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960247,0.074,392.506,281,577,7.542,12.616,79.381,280,65535
80,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960246,0.075,420.154,281,570,12.260,12.577,80.412,280,65535
81,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960233,0.093,657.443,349,1093,8.687,11.660,100.000,280,65535
82,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960232,0.093,406.278,295,520,11.412,11.598,100.000,280,65535
83,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960235,0.093,777.887,445,1062,9.895,11.784,100.000,280,65535
84,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960234,0.088,529.957,296,809,10.859,11.724,94.845,280,65535
85,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960237,0.093,606.062,341,860,12.032,11.970,100.000,280,65535
86,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960236,0.091,496.400,284,716,10.637,11.909,97.938,280,65535
87,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960239,0.093,523.753,331,645,10.204,12.155,100.000,280,65535
88,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960238,0.089,415.118,281,565,7.483,12.063,95.876,280,65535
89,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960225,0.092,402.760,291,526,11.754,11.009,98.969,280,65535
90,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960224,0.080,374.964,280,485,10.166,10.848,85.567,280,65535
91,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960227,0.093,669.959,356,969,8.377,11.257,100.000,280,65535
92,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960226,0.049,347.784,283,432,7.466,11.166,52.577,280,65535
93,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960229,0.071,378.581,281,533,10.661,11.409,76.289,280,65535
94,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960228,0.085,490.326,289,725,11.139,11.331,91.753,280,65535
95,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960231,0.063,650.758,280,1222,6.844,11.612,68.041,280,65535
96,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960230,0.092,576.354,296,863,7.264,11.535,98.969,280,65535
97,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960217,0.084,411.239,291,518,8.382,10.269,90.722,280,65535
98,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960216,0.084,411.239,291,518,8.382,10.269,90.722,280,65535
99,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960219,0.093,605.299,340,848,9.028,10.576,100.000,280,65535
100,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960218,0.093,728.691,434,1061,9.368,10.483,100.000,280,65535
101,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960221,0.093,436.959,295,620,9.926,10.669,100.000,280,65535
102,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960220,0.093,569.608,311,769,11.350,10.607,100.000,280,65535
103,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960223,0.093,768.351,465,1063,8.098,10.855,100.000,280,65535
104,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960222,0.093,492.588,336,655,8.811,10.700,100.000,280,65535
105,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960209,0.035,401.000,282,553,9.549,9.121,37.113,280,65535
106,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960208,0.092,594.729,305,940,12.000,8.902,98.969,280,65535
107,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960211,0.083,397.069,282,529,11.511,9.284,89.691,280,65535
108,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960210,0.083,412.034,284,592,10.760,9.241,89.691,280,65535
109,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960213,0.088,470.978,285,666,11.561,10.013,94.845,280,65535
110,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960212,0.068,395.197,280,535,9.129,9.770,73.196,280,65535
111,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960215,0.089,415.839,281,511,10.078,10.242,95.876,280,65535
112,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960214,0.092,470.365,283,683,9.028,10.113,98.969,280,65535
113,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960207,0.089,382.441,295,529,12.031,7.424,95.876,280,65535
114,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960206,0.085,430.584,280,531,12.410,7.180,91.753,280,65535
115,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960441,0.076,379.785,281,475,9.832,26.792,81.443,280,65535
116,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960440,0.058,380.917,283,512,11.460,26.644,61.856,280,65535
117,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960443,0.093,631.278,389,758,7.696,27.052,100.000,280,65535
118,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960442,0.080,432.723,280,666,3.882,26.838,85.567,280,65535
119,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960445,0.088,468.076,341,602,4.134,27.215,94.845,280,65535
120,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960444,0.065,327.809,280,377,2.762,27.101,70.103,280,65535
121,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960447,0.093,765.918,492,952,5.559,27.423,100.000,280,65535
122,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960446,0.093,462.701,311,608,7.386,27.299,100.000,280,65535
123,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960433,0.076,424.861,297,661,2.857,25.996,81.443,280,65535
124,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960432,0.093,435.474,326,557,12.744,25.937,100.000,280,65535
125,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960435,0.093,606.928,280,924,4.971,26.277,100.000,280,65535
126,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960434,0.093,497.711,314,702,6.457,26.246,100.000,280,65535
127,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960437,0.091,521.947,294,697,10.108,26.495,97.938,280,65535
128,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960436,0.093,771.722,355,1131,4.692,26.432,100.000,280,65535
129,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960439,0.043,372.756,286,489,8.869,26.601,46.392,280,65535
130,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960438,0.093,469.722,286,707,3.670,26.556,100.000,280,65535
131,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960425,0.087,422.385,280,600,2.936,25.412,93.814,280,65535
132,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960424,0.088,442.761,282,614,4.787,25.325,94.845,280,65535
133,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960427,0.091,471.568,281,724,10.360,25.537,97.938,280,65535
134,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960426,0.093,477.381,302,643,11.381,25.503,100.000,280,65535
135,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960429,0.092,400.229,283,556,4.814,25.721,98.969,280,65535
136,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960428,0.067,383.343,281,482,6.649,25.627,72.165,280,65535
137,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960431,0.083,437.310,280,589,10.508,25.885,89.691,280,65535
138,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960430,0.093,475.165,316,647,5.590,25.782,100.000,280,65535
139,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960417,0.086,457.511,288,723,12.336,24.881,92.784,280,65535
140,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960416,0.089,385.140,282,526,5.561,24.887,95.876,280,65535
141,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960419,0.049,335.549,281,394,8.635,25.062,52.577,280,65535
142,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960418,0.077,460.400,280,716,9.375,24.927,82.474,280,65535
143,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C5_Airyscan Processing-1.tif:ID7960421,0.092,552.990,299,708,7.292,25.100,98.969,280,65535
