 ,Label,Area,Mean,Min,Max,X,Y,%Area,MinThr,MaxThr
13,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376478,0.090,473.223,315,618,10.579,23.642,96.907,310,65535
14,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376479,0.053,427.018,314,576,4.309,23.726,56.701,310,65535
15,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376476,0.040,365.905,314,435,6.640,23.551,43.299,310,65535
16,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376477,0.093,575.711,409,711,12.589,23.614,100.000,310,65535
17,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376450,0.011,327.273,310,345,10.998,19.529,11.340,310,65535
18,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376451,0.038,352.425,310,399,10.001,19.603,41.237,310,65535
19,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376448,0.035,391.973,310,500,7.183,19.153,38.144,310,65535
20,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376449,0.021,341.636,315,376,8.021,19.511,22.680,310,65535
21,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376454,0.048,386.920,311,487,6.826,20.032,51.546,310,65535
22,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376455,0.046,343.729,312,376,12.032,20.070,49.485,310,65535
23,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376452,0.058,357.033,312,419,6.466,19.642,61.856,310,65535
24,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376453,0.064,395.254,310,471,9.396,19.683,69.072,310,65535
25,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376458,0.092,488.052,310,617,12.588,20.487,98.969,310,65535
26,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376459,0.091,654.463,314,1032,8.380,20.921,97.938,310,65535
27,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376456,0.051,364.377,310,421,5.753,20.247,54.639,310,65535
28,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376457,0.054,378.000,312,478,12.103,20.499,57.732,310,65535
29,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376462,0.081,424.357,314,590,10.993,21.172,86.598,310,65535
30,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376463,0.067,461.529,310,644,7.756,21.185,72.165,310,65535
31,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376460,0.079,401.805,314,485,6.759,21.110,84.536,310,65535
32,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376461,0.082,398.200,310,548,5.120,21.183,87.629,310,65535
33,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376498,0.035,356.000,310,409,6.457,25.049,38.144,310,65535
34,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376499,0.075,434.679,319,546,7.950,25.118,80.412,310,65535
35,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376496,0.049,388.412,311,485,10.608,24.972,52.577,310,65535
36,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376497,0.091,476.568,317,591,11.227,25.035,97.938,310,65535
37,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376502,0.087,440.088,322,609,11.753,25.409,93.814,310,65535
38,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376503,0.036,375.579,319,460,6.885,25.430,39.175,310,65535
39,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376500,0.021,355.318,310,403,4.719,25.334,22.680,310,65535
40,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376501,0.087,530.264,312,796,8.750,25.420,93.814,310,65535
41,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376506,0.093,1069.299,584,1518,4.165,25.596,100.000,310,65535
42,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376507,0.023,356.292,319,414,5.972,25.592,24.742,310,65535
43,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376504,0.093,821.412,458,1200,8.315,25.472,100.000,310,65535
44,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376505,0.030,356.290,315,409,9.769,25.497,31.959,310,65535
45,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376510,0.093,835.289,473,1146,5.404,25.813,100.000,310,65535
46,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376511,0.093,810.155,387,1193,4.630,25.875,100.000,310,65535
47,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376508,0.093,701.196,338,904,9.151,25.627,100.000,310,65535
48,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376509,0.082,536.376,383,647,3.658,25.751,87.629,310,65535
49,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376482,0.092,505.927,326,632,12.743,23.860,98.969,310,65535
50,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376483,0.088,472.043,312,611,11.443,23.932,94.845,310,65535
51,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376480,0.040,371.976,310,448,6.310,23.791,43.299,310,65535
52,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376481,0.058,399.667,317,504,6.955,23.786,61.856,310,65535
53,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376486,0.093,611.670,363,877,11.877,24.109,100.000,310,65535
54,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376487,0.081,449.881,311,577,10.655,24.176,86.598,310,65535
55,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376484,0.035,357.973,310,420,6.059,23.991,38.144,310,65535
56,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376485,0.025,358.077,316,415,6.648,24.106,26.804,310,65535
57,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376490,0.093,660.392,423,820,12.093,24.357,100.000,310,65535
58,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376491,0.093,656.557,313,916,7.386,24.388,100.000,310,65535
59,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376488,0.048,356.820,310,412,3.954,24.289,51.546,310,65535
60,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376489,0.093,660.619,391,939,11.102,24.357,100.000,310,65535
61,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376494,0.082,441.259,318,592,3.781,24.888,87.629,310,65535
62,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376495,0.093,570.711,316,727,11.877,24.915,100.000,310,65535
63,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376492,0.093,582.732,365,734,11.381,24.481,100.000,310,65535
64,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376493,0.057,375.610,315,457,4.913,24.697,60.825,310,65535
65,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376402,0.015,335.312,314,361,12.357,12.837,16.495,310,65535
66,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376403,0.016,340.882,310,379,9.618,12.877,17.526,310,65535
67,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376400,0.093,749.464,428,1026,10.545,12.465,100.000,310,65535
68,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376401,0.037,394.897,310,490,11.393,12.610,40.206,310,65535
69,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376406,0.054,380.179,313,489,9.687,13.419,57.732,310,65535
70,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376407,0.051,363.811,310,446,9.278,13.671,54.639,310,65535
71,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376404,0.093,812.505,439,1107,10.483,13.146,100.000,310,65535
72,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376405,0.020,357.476,314,405,11.197,13.183,21.649,310,65535
73,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376410,0.093,876.691,400,1298,11.102,13.766,100.000,310,65535
74,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376411,0.093,1041.258,728,1322,10.638,13.797,100.000,310,65535
75,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376408,0.093,922.041,475,1181,10.824,13.642,100.000,310,65535
76,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376409,0.093,735.835,460,1020,10.297,13.735,100.000,310,65535
77,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376414,0.093,814.175,485,1009,10.917,14.014,100.000,310,65535
78,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376415,0.093,643.691,367,968,11.226,14.261,100.000,310,65535
79,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376412,0.086,449.567,313,603,11.494,13.828,92.784,310,65535
80,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376413,0.093,601.608,328,821,10.173,13.952,100.000,310,65535
81,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376398,0.054,371.125,312,460,12.152,11.761,57.732,310,65535
82,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376399,0.072,439.547,318,627,11.994,12.058,77.320,310,65535
83,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376397,0.063,416.485,310,580,11.077,11.651,68.041,310,65535
84,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376434,0.092,487.479,314,693,7.508,17.791,98.969,310,65535
85,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376435,0.024,370.480,314,433,10.966,17.917,25.773,310,65535
86,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376432,0.061,389.625,310,482,8.654,17.514,65.979,310,65535
87,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376433,0.082,536.471,310,817,7.139,17.785,87.629,310,65535
88,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376438,0.050,382.904,310,503,12.105,18.193,53.608,310,65535
89,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376439,0.056,406.431,310,543,10.132,18.565,59.794,310,65535
90,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376436,0.047,424.918,313,528,6.180,17.945,50.515,310,65535
91,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376437,0.007,321.143,310,331,10.474,17.947,7.216,310,65535
92,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376442,0.060,465.349,311,670,9.141,18.619,64.948,310,65535
93,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376443,0.065,417.912,311,569,11.024,18.770,70.103,310,65535
94,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376440,0.091,474.947,327,663,10.606,18.563,97.938,310,65535
95,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376441,0.012,344.231,314,371,11.431,18.578,13.402,310,65535
96,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376446,0.055,471.456,312,710,6.657,18.977,58.763,310,65535
97,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376447,0.092,601.510,326,816,9.431,19.094,98.969,310,65535
98,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376444,0.092,444.240,322,524,6.209,18.874,98.969,310,65535
99,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376445,0.075,489.321,314,724,7.916,18.913,80.412,310,65535
100,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376418,0.035,361.500,313,423,9.027,14.456,37.113,310,65535
101,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376419,0.093,1065.536,548,1453,10.452,14.726,100.000,310,65535
102,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376416,0.093,869.907,453,1273,10.204,14.354,100.000,310,65535
103,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376417,0.093,936.113,581,1224,10.607,14.385,100.000,310,65535
104,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376422,0.080,455.880,310,669,9.324,15.476,85.567,310,65535
105,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376423,0.083,458.632,311,656,12.770,15.687,89.691,310,65535
106,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376420,0.010,345.300,319,383,8.154,14.856,10.309,310,65535
107,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376421,0.092,579.844,317,891,10.547,15.097,98.969,310,65535
108,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376426,0.032,368.515,311,453,11.758,15.840,34.021,310,65535
109,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376427,0.018,335.211,311,371,9.649,16.271,19.588,310,65535
110,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376424,0.034,359.343,311,418,7.775,15.736,36.082,310,65535
111,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376425,0.083,470.241,325,632,8.761,15.737,89.691,310,65535
112,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376430,0.054,365.804,311,440,8.378,16.877,57.732,310,65535
113,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376431,0.082,395.558,315,493,8.577,17.380,88.660,310,65535
114,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376428,0.074,423.870,316,546,9.051,16.592,79.381,310,65535
115,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376429,0.058,386.500,310,471,10.434,16.667,61.856,310,65535
116,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376594,0.034,362.800,310,428,6.649,33.688,36.082,310,65535
117,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376595,0.063,450.197,312,624,11.573,33.774,68.041,310,65535
118,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376592,0.052,393.519,310,505,7.153,33.474,55.670,310,65535
119,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376593,0.087,458.516,310,649,11.250,33.679,93.814,310,65535
120,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376598,0.093,650.196,430,818,10.390,34.143,100.000,310,65535
121,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376599,0.014,327.667,314,348,6.335,34.259,15.464,310,65535
122,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376596,0.031,358.844,313,420,8.049,34.016,32.990,310,65535
123,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376597,0.086,582.567,315,936,12.162,34.090,92.784,310,65535
124,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376602,0.059,394.754,313,483,8.328,34.674,62.887,310,65535
125,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376603,0.092,550.719,324,807,12.063,34.672,98.969,310,65535
126,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376600,0.060,387.587,314,480,7.292,34.601,64.948,310,65535
127,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376601,0.093,594.608,433,767,10.855,34.608,100.000,310,65535
128,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376606,0.091,479.547,316,661,7.231,34.949,97.938,310,65535
129,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376607,0.093,528.351,362,730,11.102,34.949,100.000,310,65535
130,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376604,0.019,341.200,314,374,8.936,34.704,20.619,310,65535
131,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376605,0.093,635.423,412,786,12.372,34.794,100.000,310,65535
132,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376578,0.088,579.261,361,765,11.629,31.750,94.845,310,65535
133,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376579,0.082,439.412,311,593,5.147,31.970,87.629,310,65535
134,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376576,0.083,488.736,313,670,7.013,31.580,89.691,310,65535
135,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376577,0.076,481.076,317,715,11.088,31.702,81.443,310,65535
136,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376582,0.033,363.441,311,435,10.335,32.407,35.052,310,65535
137,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376583,0.082,456.302,317,660,7.007,32.544,88.660,310,65535
138,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376580,0.081,438.179,311,550,7.319,32.154,86.598,310,65535
139,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376581,0.059,396.661,312,538,5.755,32.338,63.918,310,65535
140,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376586,0.093,1032.330,451,1475,5.807,32.812,100.000,310,65535
