 ,Label,Area,Mean,Min,Max,X,Y,%Area,MinThr,MaxThr
11,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435688,0.093,913.515,612,1237,8.904,17.513,100.000,310,65535
12,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435689,0.088,456.293,315,677,6.153,17.606,94.845,310,65535
13,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435694,0.093,681.227,388,883,9.895,17.885,100.000,310,65535
14,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435695,0.093,644.990,441,852,11.350,17.916,100.000,310,65535
15,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435692,0.080,526.639,316,714,8.705,17.845,85.567,310,65535
16,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435693,0.093,795.392,590,957,9.306,17.854,100.000,310,65535
17,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435698,0.093,613.268,385,867,8.935,18.163,100.000,310,65535
18,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435699,0.093,957.485,709,1099,9.430,18.163,100.000,310,65535
19,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435696,0.093,600.010,383,762,7.417,17.978,100.000,310,65535
20,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435697,0.091,582.600,312,789,10.822,18.006,97.938,310,65535
21,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435702,0.060,391.476,312,488,11.711,18.315,64.948,310,65535
22,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435703,0.037,342.949,310,403,5.810,18.337,40.206,310,65535
23,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435700,0.093,680.536,362,975,10.173,18.194,100.000,310,65535
24,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435701,0.093,511.959,314,641,8.408,18.318,100.000,310,65535
25,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435706,0.038,378.350,312,456,6.851,18.588,41.237,310,65535
26,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435707,0.093,689.928,368,936,8.160,18.597,100.000,310,65535
27,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435704,0.093,908.670,585,1088,9.492,18.380,100.000,310,65535
28,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435705,0.091,614.653,319,756,10.139,18.565,97.938,310,65535
29,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435710,0.093,792.691,545,1059,9.740,18.628,100.000,310,65535
30,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435711,0.090,576.745,330,746,7.605,18.787,96.907,310,65535
31,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435708,0.093,572.031,443,765,8.873,18.597,100.000,310,65535
32,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435709,0.076,395.241,310,535,12.006,18.612,81.443,310,65535
33,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435650,0.093,1262.897,793,1628,8.656,15.283,100.000,310,65535
34,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435651,0.073,410.829,311,572,7.256,15.355,78.351,310,65535
35,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435648,0.093,798.433,532,984,12.248,15.159,100.000,310,65535
36,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435649,0.093,738.165,543,928,11.164,15.190,100.000,310,65535
37,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435654,0.093,975.474,635,1210,11.443,15.500,100.000,310,65535
38,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435655,0.093,815.062,650,930,11.815,15.593,100.000,310,65535
39,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435652,0.093,1016.660,445,1248,8.006,15.376,100.000,310,65535
40,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435653,0.093,789.351,369,1079,9.058,15.438,100.000,310,65535
41,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435658,0.093,717.784,399,1026,12.279,15.717,100.000,310,65535
42,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435659,0.093,1226.567,751,1543,8.532,15.810,100.000,310,65535
43,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435656,0.019,349.900,314,394,6.881,15.610,20.619,310,65535
44,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435657,0.093,570.031,378,742,10.917,15.624,100.000,310,65535
45,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435662,0.093,798.340,493,932,11.288,15.965,100.000,310,65535
46,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435663,0.072,402.987,310,522,7.282,16.099,77.320,310,65535
47,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435660,0.093,1087.165,459,1352,8.129,15.872,100.000,310,65535
48,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435661,0.052,372.537,310,453,7.618,15.924,55.670,310,65535
49,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435666,0.077,380.925,315,479,6.754,16.128,82.474,310,65535
50,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435667,0.093,1325.423,938,1777,8.594,16.150,100.000,310,65535
51,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435664,0.093,1253.124,915,1600,8.253,16.088,100.000,310,65535
52,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435665,0.051,419.830,310,571,10.409,16.102,54.639,310,65535
53,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435670,0.093,1093.897,391,1433,8.129,16.522,100.000,310,65535
54,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435671,0.093,891.722,557,1034,11.784,16.491,100.000,310,65535
55,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435668,0.090,635.468,329,824,9.177,16.337,96.907,310,65535
56,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435669,0.092,486.969,310,667,10.856,16.398,98.969,310,65535
57,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435674,0.093,826.021,498,1193,9.120,16.677,100.000,310,65535
58,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435675,0.093,1233.546,763,1477,8.160,16.770,100.000,310,65535
59,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435672,0.072,442.280,313,641,7.235,16.511,77.320,310,65535
60,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435673,0.093,1276.660,807,1625,8.718,16.522,100.000,310,65535
61,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435678,0.093,784.732,495,998,10.514,17.018,100.000,310,65535
62,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435679,0.093,806.021,544,961,8.935,17.079,100.000,310,65535
63,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435676,0.093,725.649,398,953,10.142,16.801,100.000,310,65535
64,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435677,0.093,598.577,353,701,10.886,16.894,100.000,310,65535
65,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435618,0.081,464.798,316,674,12.514,12.083,86.598,310,65535
66,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435619,0.074,558.662,394,756,9.706,12.322,79.381,310,65535
67,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435616,0.046,392.229,311,504,12.732,11.788,49.485,310,65535
68,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435617,0.053,364.509,311,477,9.929,11.861,56.701,310,65535
69,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435622,0.064,398.851,312,507,10.092,13.204,69.072,310,65535
70,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435623,0.035,390.528,311,495,9.037,13.317,37.113,310,65535
71,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435620,0.018,353.789,312,393,12.235,12.685,19.588,310,65535
72,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435621,0.082,445.706,312,640,9.773,12.697,87.629,310,65535
73,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435626,0.040,338.048,311,376,8.056,13.466,43.299,310,65535
74,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435627,0.036,329.737,310,351,7.736,13.810,39.175,310,65535
75,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435624,0.059,334.855,312,368,8.287,13.392,63.918,310,65535
76,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435625,0.050,373.212,311,450,9.677,13.405,53.608,310,65535
77,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435630,0.093,915.773,356,1316,8.253,14.137,100.000,310,65535
78,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435631,0.093,628.392,383,830,12.124,14.323,100.000,310,65535
79,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435628,0.059,368.607,311,432,8.742,13.906,62.887,310,65535
80,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435629,0.054,369.286,313,447,8.813,14.077,57.732,310,65535
81,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435634,0.093,632.938,375,752,11.753,14.447,100.000,310,65535
82,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435635,0.093,1014.629,443,1235,8.501,14.478,100.000,310,65535
83,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435632,0.093,1266.412,658,1713,7.975,14.385,100.000,310,65535
84,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435633,0.066,413.536,312,546,7.460,14.438,71.134,310,65535
85,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435638,0.031,381.906,319,458,9.384,14.710,32.990,310,65535
86,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435639,0.093,1180.134,795,1401,8.253,14.757,100.000,310,65535
87,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435636,0.093,572.227,380,743,12.558,14.571,100.000,310,65535
88,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435637,0.077,565.837,312,788,8.854,14.610,82.474,310,65535
89,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435642,0.093,1194.701,674,1679,7.851,14.788,100.000,310,65535
90,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435643,0.045,361.149,315,428,7.333,14.858,48.454,310,65535
91,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435640,0.093,664.742,364,915,11.319,14.757,100.000,310,65535
92,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435641,0.093,800.495,548,1023,11.970,14.757,100.000,310,65535
93,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435646,0.093,638.753,416,807,12.558,14.912,100.000,310,65535
94,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435647,0.093,1143.340,801,1314,8.315,15.159,100.000,310,65535
95,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435644,0.091,542.137,317,748,10.857,14.852,97.938,310,65535
96,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435645,0.093,1154.330,904,1329,8.439,14.881,100.000,310,65535
97,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435598,0.082,357.186,310,440,12.778,8.935,88.660,310,65535
98,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435599,0.080,492.928,314,648,12.211,9.183,85.567,310,65535
99,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435602,0.093,1045.443,456,1353,12.217,9.833,100.000,310,65535
100,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435603,0.093,879.165,441,1158,11.877,9.895,100.000,310,65535
101,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435600,0.023,343.208,311,380,11.620,9.412,24.742,310,65535
102,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435601,0.030,348.645,313,391,11.191,9.737,31.959,310,65535
103,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435606,0.093,934.021,509,1319,11.164,10.452,100.000,310,65535
104,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435607,0.093,1172.361,773,1406,11.443,10.576,100.000,310,65535
105,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435604,0.078,418.864,311,513,10.837,10.193,83.505,310,65535
106,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435605,0.085,553.640,313,687,10.680,10.457,91.753,310,65535
107,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435610,0.092,698.375,316,956,12.742,10.761,98.969,310,65535
108,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435611,0.079,437.707,313,573,10.442,10.834,84.536,310,65535
109,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435608,0.093,1580.093,1037,1921,11.846,10.607,100.000,310,65535
110,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435609,0.093,771.629,462,1068,12.403,10.638,100.000,310,65535
111,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435614,0.093,810.629,351,1175,12.155,11.288,100.000,310,65535
112,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435615,0.093,1046.804,644,1392,11.753,11.288,100.000,310,65535
113,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435612,0.093,749.474,557,899,10.979,10.917,100.000,310,65535
114,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435613,0.093,1274.381,921,1488,11.567,11.010,100.000,310,65535
115,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435810,0.054,399.375,315,504,4.639,26.158,57.732,310,65535
116,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435811,0.073,437.921,310,617,10.067,26.162,78.351,310,65535
117,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435808,0.074,410.494,326,508,4.496,26.112,79.381,310,65535
118,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435809,0.030,367.935,317,432,8.895,26.113,31.959,310,65535
119,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435814,0.067,414.986,310,564,10.036,26.618,72.165,310,65535
120,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435815,0.044,377.326,310,464,6.493,26.638,47.423,310,65535
121,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435812,0.068,454.000,314,649,3.182,26.436,73.196,310,65535
122,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435813,0.070,376.164,310,457,8.499,26.582,75.258,310,65535
123,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435818,0.093,477.928,327,611,8.873,26.742,100.000,310,65535
124,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435819,0.074,404.974,313,518,9.679,26.789,79.381,310,65535
125,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435816,0.091,441.989,310,585,9.429,26.713,97.938,310,65535
126,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435817,0.029,350.100,310,396,5.551,26.753,30.928,310,65535
127,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435822,0.053,433.909,311,598,6.075,26.941,56.701,310,65535
128,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435823,0.093,575.536,334,813,3.422,27.113,100.000,310,65535
129,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435820,0.090,458.660,318,580,7.384,26.923,96.907,310,65535
130,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435821,0.038,361.850,314,439,3.915,26.960,41.237,310,65535
131,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435826,0.030,385.419,310,472,6.180,27.530,31.959,310,65535
132,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435827,0.091,553.379,324,732,9.122,27.519,97.938,310,65535
133,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435824,0.023,360.000,313,419,4.564,27.191,24.742,310,65535
134,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435825,0.086,466.889,311,615,9.326,27.299,92.784,310,65535
135,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435830,0.063,436.864,314,604,6.292,27.984,68.041,310,65535
136,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435831,0.022,351.739,310,406,10.538,27.947,23.711,310,65535
137,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435828,0.031,362.625,315,425,5.041,27.541,32.990,310,65535
138,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435829,0.059,397.016,310,504,4.737,27.961,62.887,310,65535
139,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6435834,0.093,851.866,550,1079,8.470,28.043,100.000,310,65535
