 ,Label,Area,Mean,Min,Max,X,Y,%Area,MinThr,MaxThr
39,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550725,0.077,236.375,165,282,12.543,40.817,100.000,160,65535
40,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550724,0.069,215.139,161,284,9.951,38.557,90.000,160,65535
41,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550731,0.041,186.977,160,221,23.423,7.496,53.750,160,65535
42,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550730,0.055,196.491,160,239,22.488,7.341,71.250,160,65535
43,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550729,0.071,193.932,161,233,20.873,6.134,92.500,160,65535
44,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550728,0.077,263.613,176,379,24.992,5.853,100.000,160,65535
45,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550735,0.067,223.000,160,294,22.749,9.323,87.500,160,65535
46,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550734,0.057,194.712,160,242,22.575,9.025,73.750,160,65535
47,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550733,0.053,188.473,164,218,21.955,8.750,68.750,160,65535
48,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550732,0.077,306.038,182,426,22.948,8.517,100.000,160,65535
49,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550739,0.063,200.864,163,248,24.436,11.429,82.500,160,65535
50,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550738,0.059,199.774,160,248,13.399,11.439,77.500,160,65535
51,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550737,0.075,252.462,161,349,22.363,10.841,97.500,160,65535
52,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550736,0.077,299.113,212,378,23.041,9.662,100.000,160,65535
53,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550743,0.077,303.688,188,378,18.860,12.109,100.000,160,65535
54,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550742,0.077,374.500,205,542,12.790,11.861,100.000,160,65535
55,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550741,0.077,252.900,161,353,24.094,11.830,100.000,160,65535
56,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550740,0.076,236.620,162,326,22.175,11.646,98.750,160,65535
57,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550747,0.077,295.962,180,403,23.846,12.512,100.000,160,65535
58,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550746,0.071,227.851,165,283,17.260,12.514,92.500,160,65535
59,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550745,0.077,250.838,186,309,24.311,12.326,100.000,160,65535
60,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550744,0.077,344.812,245,430,20.409,12.171,100.000,160,65535
61,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550751,0.077,405.262,262,548,20.347,13.255,100.000,160,65535
62,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550750,0.067,202.971,160,250,21.317,12.762,87.500,160,65535
63,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550749,0.068,200.127,160,245,21.871,12.694,88.750,160,65535
64,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550748,0.076,229.899,163,304,18.211,12.606,98.750,160,65535
65,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550691,0.077,396.700,245,545,10.003,23.134,100.000,160,65535
66,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550690,0.066,206.913,161,261,7.536,22.988,86.250,160,65535
67,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550689,0.050,185.558,160,215,8.941,22.619,65.000,160,65535
68,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550688,0.071,206.568,161,252,10.744,21.534,92.500,160,65535
69,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550695,0.075,222.679,162,274,9.759,24.528,97.500,160,65535
70,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550694,0.077,361.850,196,495,8.857,24.373,100.000,160,65535
71,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550693,0.077,271.550,175,367,12.233,23.660,100.000,160,65535
72,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550692,0.068,217.451,160,278,9.707,23.474,88.750,160,65535
73,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550699,0.071,212.649,160,282,8.706,24.928,92.500,160,65535
74,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550698,0.076,280.215,171,367,6.815,24.808,98.750,160,65535
75,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550697,0.072,209.587,165,255,9.200,24.649,93.750,160,65535
76,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550696,0.076,220.405,160,298,7.837,24.681,98.750,160,65535
77,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550703,0.075,250.718,162,333,9.480,27.781,97.500,160,65535
78,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550702,0.076,245.519,160,317,8.920,27.719,98.750,160,65535
79,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550701,0.061,197.844,160,249,6.500,27.513,80.000,160,65535
80,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550700,0.026,176.185,160,191,12.620,26.820,33.750,160,65535
81,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550707,0.077,234.175,176,303,9.198,28.894,100.000,160,65535
82,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550706,0.077,242.238,170,301,8.888,28.399,100.000,160,65535
83,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550705,0.077,274.150,179,348,9.569,28.089,100.000,160,65535
84,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550704,0.056,198.741,160,250,4.823,28.019,72.500,160,65535
85,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550711,0.062,212.985,162,284,11.756,30.705,81.250,160,65535
86,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550710,0.036,186.842,160,214,6.275,30.385,47.500,160,65535
87,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550709,0.077,288.250,212,355,12.357,29.699,100.000,160,65535
88,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550708,0.077,240.150,173,295,9.569,29.328,100.000,160,65535
89,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550715,0.077,242.300,164,296,10.653,31.650,100.000,160,65535
90,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550714,0.073,230.211,161,293,11.648,31.650,95.000,160,65535
91,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550713,0.077,285.363,204,348,11.211,31.279,100.000,160,65535
92,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550712,0.069,213.931,160,274,11.578,31.095,90.000,160,65535
93,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550719,0.077,323.350,210,388,12.419,32.796,100.000,160,65535
94,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550718,0.058,204.900,160,264,11.307,32.099,75.000,160,65535
95,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550717,0.077,265.375,173,345,11.025,31.805,100.000,160,65535
96,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550716,0.077,265.637,200,334,11.923,31.774,100.000,160,65535
97,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550663,0.077,349.262,251,426,11.923,10.622,100.000,160,65535
98,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550662,0.060,204.794,162,260,12.424,10.410,78.750,160,65535
99,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550667,0.077,329.725,186,418,11.397,14.834,100.000,160,65535
100,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550666,0.077,464.975,273,636,8.547,14.834,100.000,160,65535
101,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550665,0.059,185.574,161,214,11.805,13.395,76.250,160,65535
102,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550664,0.077,274.262,190,339,11.582,11.118,100.000,160,65535
103,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550671,0.077,397.100,264,517,11.056,15.701,100.000,160,65535
104,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550670,0.072,218.173,166,271,8.649,15.669,93.750,160,65535
105,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550669,0.077,355.300,245,427,11.985,15.330,100.000,160,65535
106,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550668,0.076,249.608,165,315,12.665,15.019,98.750,160,65535
107,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550675,0.077,279.637,196,374,8.269,16.476,100.000,160,65535
108,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550674,0.077,254.012,178,307,12.512,16.197,100.000,160,65535
109,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550673,0.076,242.582,162,325,11.615,16.197,98.750,160,65535
110,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550672,0.057,195.254,161,233,7.323,16.037,73.750,160,65535
111,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550679,0.074,205.675,160,263,11.246,17.343,96.250,160,65535
112,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550678,0.077,281.425,182,364,10.127,17.188,100.000,160,65535
113,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550677,0.077,249.275,186,315,8.393,16.971,100.000,160,65535
114,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550676,0.059,200.258,160,257,11.811,16.729,77.500,160,65535
115,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550683,0.054,197.036,160,246,7.641,18.737,70.000,160,65535
116,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550682,0.074,213.221,160,285,8.954,18.461,96.250,160,65535
117,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550681,0.076,210.456,161,246,11.676,18.115,98.750,160,65535
118,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550680,0.074,231.442,164,293,10.687,17.657,96.250,160,65535
119,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550687,0.035,182.083,160,209,9.612,20.650,45.000,160,65535
120,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550686,0.058,196.800,160,243,12.095,20.612,75.000,160,65535
121,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550685,0.062,201.723,161,254,10.913,20.164,81.250,160,65535
122,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550684,0.033,182.029,160,208,11.388,19.522,42.500,160,65535
123,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550883,0.070,230.808,160,322,29.104,21.265,91.250,160,65535
124,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550882,0.039,194.756,161,230,27.549,21.115,51.250,160,65535
125,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550881,0.077,336.175,203,486,31.743,21.059,100.000,160,65535
126,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550880,0.077,254.963,176,355,29.792,20.904,100.000,160,65535
127,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550887,0.070,220.575,161,280,29.270,22.588,91.250,160,65535
128,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550886,0.057,190.492,160,225,30.503,21.876,73.750,160,65535
129,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550885,0.050,185.923,161,221,37.752,21.448,65.000,160,65535
130,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550884,0.074,220.403,165,279,30.475,21.276,96.250,160,65535
131,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550891,0.077,289.250,206,360,32.611,23.010,100.000,160,65535
132,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550890,0.077,365.125,258,497,30.536,22.979,100.000,160,65535
133,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550889,0.077,252.787,173,329,34.593,22.824,100.000,160,65535
134,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550888,0.069,211.333,160,269,28.745,22.617,90.000,160,65535
135,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550895,0.076,224.013,162,274,32.767,23.599,98.750,160,65535
136,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550894,0.077,274.137,183,347,30.598,23.598,100.000,160,65535
137,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550893,0.070,213.822,161,279,31.744,23.456,91.250,160,65535
138,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550892,0.062,203.508,160,262,33.766,23.083,81.250,160,65535
139,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550899,0.069,200.639,160,237,33.789,24.476,90.000,160,65535
140,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C3_Airyscan Processing-1-1.tif:ID6550898,0.075,208.910,161,261,29.361,24.283,97.500,160,65535
