 ,Label,Area,Mean,Min,Max,X,Y,%Area,MinThr,MaxThr
23,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758124,0.058,1041.055,724,1471,12.983,48.492,68.750,715,65535
24,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758125,0.084,1248.088,716,1675,11.684,48.521,100.000,715,65535
25,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758114,0.072,999.912,716,1326,13.768,47.327,85.000,715,65535
26,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758115,0.068,1120.508,734,1684,11.938,47.400,81.250,715,65535
27,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758112,0.084,1561.812,984,2004,15.611,46.964,100.000,715,65535
28,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758113,0.083,1008.962,719,1240,11.100,47.095,98.750,715,65535
29,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758118,0.081,1419.065,729,1905,10.940,47.553,96.250,715,65535
30,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758119,0.042,869.975,719,1062,13.357,47.937,50.000,715,65535
31,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758116,0.077,1168.753,737,1591,11.566,47.477,91.250,715,65535
32,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758117,0.016,842.267,738,979,12.700,47.527,18.750,715,65535
33,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758106,0.060,1127.702,717,1831,10.640,46.680,71.250,715,65535
34,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758107,0.063,1115.650,717,1723,11.647,46.679,75.000,715,65535
35,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758104,0.036,842.794,716,991,14.513,46.559,42.500,715,65535
36,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758105,0.055,908.750,726,1226,12.648,46.663,65.000,715,65535
37,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758110,0.081,1249.714,735,1601,13.762,46.807,96.250,715,65535
38,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758111,0.075,1166.901,720,1761,11.822,46.897,88.750,715,65535
39,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758108,0.082,1181.564,734,1598,15.802,46.672,97.500,715,65535
40,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758109,0.082,1314.436,719,1945,10.162,46.768,97.500,715,65535
41,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758098,0.071,955.194,717,1258,10.073,46.121,83.750,715,65535
42,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758099,0.051,996.625,729,1379,12.448,46.247,60.000,715,65535
43,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758096,0.053,896.600,717,1073,10.811,45.957,62.500,715,65535
44,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758097,0.078,1345.446,741,1775,15.748,46.096,92.500,715,65535
45,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758102,0.037,1015.886,715,1457,13.007,46.517,43.750,715,65535
46,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758103,0.044,947.667,715,1289,12.270,46.534,52.500,715,65535
47,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758100,0.080,1034.579,721,1482,11.840,46.282,95.000,715,65535
48,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758101,0.075,1059.225,755,1370,10.078,46.477,88.750,715,65535
49,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758090,0.073,1299.652,734,1833,9.720,45.396,86.250,715,65535
50,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758091,0.015,834.714,721,956,15.229,45.600,17.500,715,65535
51,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758088,0.050,925.787,719,1159,10.400,45.320,58.750,715,65535
52,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758089,0.084,1245.075,840,1575,9.964,45.308,100.000,715,65535
53,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758094,0.066,913.143,719,1176,14.220,45.821,78.750,715,65535
54,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758095,0.061,927.828,727,1215,10.314,45.835,72.500,715,65535
55,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758092,0.081,1129.364,725,1588,9.932,45.757,96.250,715,65535
56,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758093,0.056,906.208,717,1138,10.915,45.794,66.250,715,65535
57,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758082,0.075,1061.690,726,1454,10.128,44.852,88.750,715,65535
58,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758083,0.063,1072.867,718,1598,11.758,44.905,75.000,715,65535
59,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758080,0.082,1351.077,717,2252,9.675,44.596,97.500,715,65535
60,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758081,0.084,1243.263,792,1502,13.437,44.789,100.000,715,65535
61,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758086,0.060,1059.930,722,1612,11.068,45.046,71.250,715,65535
62,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758087,0.052,946.163,728,1178,11.639,45.108,61.250,715,65535
63,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758084,0.070,964.818,716,1292,12.829,45.026,82.500,715,65535
64,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758085,0.046,890.477,716,1132,9.503,45.078,55.000,715,65535
65,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758202,0.084,1316.787,750,1662,25.900,7.497,100.000,715,65535
66,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758203,0.084,1430.350,841,1894,26.354,7.822,100.000,715,65535
67,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758200,0.084,1680.000,1078,2132,26.289,7.238,100.000,715,65535
68,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758201,0.042,963.900,732,1284,30.469,7.395,50.000,715,65535
69,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758206,0.084,1632.312,950,2204,26.679,8.179,100.000,715,65535
70,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758207,0.081,904.377,728,1079,29.535,8.247,96.250,715,65535
71,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758204,0.051,989.417,725,1399,27.655,7.793,60.000,715,65535
72,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758205,0.082,1365.167,757,1811,31.421,8.017,97.500,715,65535
73,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758194,0.084,1558.000,1088,1810,29.697,6.848,100.000,715,65535
74,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758195,0.084,1518.713,945,2026,28.301,6.978,100.000,715,65535
75,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758192,0.053,892.860,746,1037,27.665,6.696,62.500,715,65535
76,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758193,0.084,1700.125,997,2124,27.198,6.751,100.000,715,65535
77,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758198,0.084,1515.025,1032,1881,26.841,7.043,100.000,715,65535
78,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758199,0.068,1080.831,744,1320,29.201,7.159,81.250,715,65535
79,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758196,0.082,1278.500,728,1674,30.084,6.949,97.500,715,65535
80,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758197,0.046,885.955,715,1077,31.352,6.967,55.000,715,65535
81,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758186,0.060,962.667,730,1377,30.222,6.165,71.250,715,65535
82,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758187,0.084,1210.537,858,1628,31.320,6.199,100.000,715,65535
83,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758184,0.028,895.741,719,1128,30.787,5.987,33.750,715,65535
84,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758185,0.062,1132.644,724,1686,28.844,6.056,73.750,715,65535
85,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758190,0.048,986.587,718,1392,30.746,6.447,57.500,715,65535
86,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758191,0.084,1819.312,861,2494,27.165,6.491,100.000,715,65535
87,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758188,0.081,1153.571,722,1683,29.182,6.333,96.250,715,65535
88,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758189,0.029,932.714,715,1210,28.299,6.380,35.000,715,65535
89,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758178,0.062,1024.661,715,1457,30.805,5.437,73.750,715,65535
90,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758179,0.062,1059.627,716,1426,30.360,5.532,73.750,715,65535
91,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758176,0.040,967.237,749,1277,29.957,5.247,47.500,715,65535
92,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758177,0.017,825.250,715,969,28.192,5.304,20.000,715,65535
93,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758182,0.058,1000.473,718,1407,29.706,5.901,68.750,715,65535
94,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758183,0.076,1249.861,745,1656,31.269,5.907,90.000,715,65535
95,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758180,0.045,905.093,718,1112,31.261,5.543,53.750,715,65535
96,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758181,0.062,924.746,718,1135,29.077,5.705,73.750,715,65535
97,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758170,0.078,1053.486,724,1388,14.774,52.927,92.500,715,65535
98,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758171,0.084,1710.950,974,2587,15.157,53.000,100.000,715,65535
99,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758168,0.070,1088.455,738,1391,14.184,52.290,82.500,715,65535
100,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758169,0.081,1290.961,719,2063,15.195,52.646,96.250,715,65535
101,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758174,0.063,903.267,718,1134,30.613,4.946,75.000,715,65535
102,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758175,0.076,3314.458,823,6806,28.797,5.204,90.000,715,65535
103,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758172,0.011,799.700,721,888,31.515,3.969,12.500,715,65535
104,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758173,0.055,1377.808,724,2288,31.294,4.537,65.000,715,65535
105,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758162,0.073,1260.333,739,2009,13.096,51.572,86.250,715,65535
106,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758163,0.076,1015.417,724,1415,14.251,51.756,90.000,715,65535
107,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758160,0.073,1169.406,775,1667,14.917,51.477,86.250,715,65535
108,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758161,0.021,866.400,720,1060,12.387,51.483,25.000,715,65535
109,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758166,0.084,1847.575,1093,2363,15.514,52.092,100.000,715,65535
110,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758167,0.084,1126.862,719,1541,14.540,52.254,100.000,715,65535
111,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758164,0.083,2111.203,876,3605,13.081,52.025,98.750,715,65535
112,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758165,0.073,1198.522,750,1822,15.127,52.078,86.250,715,65535
113,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758154,0.025,883.958,729,1072,15.611,50.943,30.000,715,65535
114,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758155,0.081,1083.766,742,1471,13.691,51.051,96.250,715,65535
115,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758152,0.084,1518.150,982,1838,14.573,50.793,100.000,715,65535
116,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758153,0.058,1194.618,725,1757,13.194,50.799,68.750,715,65535
117,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758158,0.061,999.931,716,1440,13.857,51.414,72.500,715,65535
118,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758159,0.062,1004.237,726,1442,14.364,51.451,73.750,715,65535
119,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758156,0.065,953.677,727,1164,12.720,51.096,77.500,715,65535
120,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758157,0.082,1380.103,750,2151,13.079,51.216,97.500,715,65535
121,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758146,0.060,1049.105,719,1602,13.179,50.140,71.250,715,65535
122,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758147,0.083,1121.886,716,1462,12.526,50.273,98.750,715,65535
123,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758144,0.064,1183.689,736,1910,13.777,50.015,76.250,715,65535
124,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758145,0.066,1038.000,720,1500,12.317,50.169,78.750,715,65535
125,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758150,0.066,1163.984,738,1701,14.782,50.574,78.750,715,65535
126,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758151,0.059,984.304,719,1391,12.558,50.740,70.000,715,65535
127,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758148,0.064,1188.213,728,1770,15.256,50.370,76.250,715,65535
128,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758149,0.055,918.173,725,1237,13.644,50.474,65.000,715,65535
129,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758010,0.029,899.964,730,1158,12.508,36.733,35.000,715,65535
130,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758011,0.045,1186.140,717,1832,8.632,36.765,53.750,715,65535
131,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758008,0.043,967.634,734,1299,9.280,36.682,51.250,715,65535
132,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758009,0.079,1203.067,728,1717,9.611,36.715,93.750,715,65535
133,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758014,0.031,873.483,715,1085,10.999,36.951,36.250,715,65535
134,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758015,0.050,1188.255,736,1795,13.701,37.144,58.750,715,65535
135,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758012,0.016,826.867,727,921,12.823,36.905,18.750,715,65535
136,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758013,0.024,838.826,721,994,10.539,36.941,28.750,715,65535
137,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758002,0.077,1069.315,734,1504,10.976,35.693,91.250,715,65535
138,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758003,0.082,1698.346,726,2326,13.116,35.832,97.500,715,65535
139,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758000,0.073,1046.884,737,1456,9.750,35.517,86.250,715,65535
140,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758001,0.048,913.022,716,1110,11.816,35.599,57.500,715,65535
141,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758006,0.042,908.575,718,1185,11.107,36.333,50.000,715,65535
142,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID45758007,0.027,860.000,730,1058,12.090,36.383,32.500,715,65535
