 ,Label,Area,Mean,Min,Max,X,Y,%Area,MinThr,MaxThr
96,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610827,0.070,344.000,236,463,40.710,43.914,82.500,235,65535
97,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610826,0.050,301.340,239,358,36.479,43.936,58.750,235,65535
98,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610805,0.057,324.333,238,444,40.013,42.703,67.500,235,65535
99,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610804,0.078,372.959,235,521,34.439,42.686,92.500,235,65535
100,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610807,0.083,471.430,246,651,44.336,42.810,98.750,235,65535
101,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610806,0.084,891.237,455,1262,38.038,42.744,100.000,235,65535
102,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610801,0.084,442.163,262,611,35.864,42.420,100.000,235,65535
103,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610800,0.083,493.101,244,676,36.514,42.194,98.750,235,65535
104,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610803,0.083,413.152,268,550,32.977,42.681,98.750,235,65535
105,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610802,0.079,360.733,244,467,33.258,42.645,93.750,235,65535
106,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610813,0.079,373.533,244,472,32.949,43.238,93.750,235,65535
107,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610812,0.040,291.342,237,357,43.785,43.110,47.500,235,65535
108,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610815,0.084,866.587,532,1151,33.884,43.264,100.000,235,65535
109,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610814,0.083,440.759,245,658,40.019,43.233,98.750,235,65535
110,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610809,0.079,428.080,239,587,34.185,42.973,93.750,235,65535
111,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610808,0.073,362.391,242,504,32.627,42.841,86.250,235,65535
112,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610811,0.083,376.873,237,475,44.657,43.068,98.750,235,65535
113,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610810,0.041,285.077,235,347,35.984,42.999,48.750,235,65535
114,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610789,0.082,385.769,240,468,32.330,41.478,97.500,235,65535
115,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610788,0.084,500.988,285,734,37.551,41.349,100.000,235,65535
116,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610791,0.055,299.481,237,382,38.136,41.560,65.000,235,65535
117,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610790,0.075,347.338,240,468,35.035,41.536,88.750,235,65535
118,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610785,0.080,433.776,241,603,34.272,41.319,95.000,235,65535
119,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610784,0.084,474.738,306,655,33.072,41.316,100.000,235,65535
120,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610787,0.070,315.545,236,405,35.270,41.356,82.500,235,65535
121,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610786,0.070,320.258,237,424,36.829,41.321,82.500,235,65535
122,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610797,0.084,494.738,242,788,31.807,41.900,100.000,235,65535
123,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610796,0.045,292.349,239,345,35.165,41.810,53.750,235,65535
124,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610799,0.084,493.663,256,696,33.494,42.160,100.000,235,65535
125,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610798,0.043,303.585,237,383,41.778,41.917,51.250,235,65535
126,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610793,0.084,578.700,395,686,34.208,41.608,100.000,235,65535
127,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610792,0.084,575.413,403,686,34.046,41.608,100.000,235,65535
128,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610795,0.068,341.800,238,474,38.725,41.817,81.250,235,65535
129,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610794,0.084,848.450,430,1198,33.235,41.771,100.000,235,65535
130,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610773,0.071,365.672,235,494,36.069,40.322,83.750,235,65535
131,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610772,0.063,326.983,239,430,32.520,40.169,75.000,235,65535
132,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610775,0.075,368.268,249,536,34.905,40.415,88.750,235,65535
133,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610774,0.084,819.500,376,1195,42.647,40.310,100.000,235,65535
134,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610769,0.018,252.059,235,272,43.494,39.965,21.250,235,65535
135,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610768,0.068,378.708,241,554,32.287,39.821,81.250,235,65535
136,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610771,0.050,302.830,236,385,41.119,40.052,58.750,235,65535
137,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610770,0.021,267.700,235,300,39.405,40.078,25.000,235,65535
138,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610781,0.065,368.629,239,555,38.171,41.012,77.500,235,65535
139,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610780,0.083,367.962,245,498,35.216,40.731,98.750,235,65535
140,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610783,0.081,416.883,238,606,33.627,41.256,96.250,235,65535
141,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610782,0.074,379.743,237,508,32.978,41.033,87.500,235,65535
142,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610777,0.078,401.784,247,614,37.508,40.602,92.500,235,65535
143,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610776,0.083,425.000,246,588,44.856,40.473,98.750,235,65535
144,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610779,0.071,350.209,235,479,37.213,40.709,83.750,235,65535
