 ,Label,Area,Mean,Min,Max,X,Y,%Area,MinThr,MaxThr
17,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733570,0.041,1123.692,923,1369,46.659,41.749,48.750,917,65535
18,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733571,0.061,1249.552,917,1772,35.144,41.790,72.500,917,65535
19,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733568,0.065,1209.242,927,1558,37.011,41.589,77.500,917,65535
20,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733569,0.073,1354.174,974,1906,46.192,41.724,86.250,917,65535
21,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733582,0.055,1357.250,925,2120,37.999,42.400,65.000,917,65535
22,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733583,0.065,1456.774,929,2169,39.542,42.444,77.500,917,65535
23,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733580,0.063,1230.650,920,1578,35.881,42.302,75.000,917,65535
24,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733581,0.084,1831.775,943,2502,46.607,42.322,100.000,917,65535
25,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733578,0.084,1451.800,961,2073,46.282,42.128,100.000,917,65535
26,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733579,0.061,1115.155,920,1425,44.445,42.196,72.500,917,65535
27,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733576,0.079,1369.693,937,1687,33.654,42.034,93.750,917,65535
28,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733577,0.060,1102.509,925,1468,39.687,42.085,71.250,917,65535
29,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733590,0.039,1064.919,927,1288,43.070,42.733,46.250,917,65535
30,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733591,0.075,1656.732,919,2364,44.410,42.756,88.750,917,65535
31,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733588,0.080,1479.592,982,1852,45.342,42.653,95.000,917,65535
32,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733589,0.024,1183.826,924,1494,40.984,42.698,28.750,917,65535
33,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733586,0.074,1355.400,917,1892,33.236,42.595,87.500,917,65535
34,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733587,0.078,1228.689,924,1530,43.520,42.622,92.500,917,65535
35,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733584,0.059,1567.339,927,2514,46.990,42.455,70.000,917,65535
36,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733585,0.079,1421.240,920,1816,35.840,42.521,93.750,917,65535
37,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733598,0.070,1227.894,922,1611,39.028,43.128,82.500,917,65535
38,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733599,0.082,1260.026,958,1611,39.143,43.105,97.500,917,65535
39,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733596,0.068,1309.969,940,1770,35.935,43.076,81.250,917,65535
40,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733597,0.080,1543.711,927,2247,38.009,43.108,95.000,917,65535
41,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733594,0.075,1900.718,1074,2734,34.157,42.883,88.750,917,65535
42,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733595,0.084,1656.737,1191,1998,44.594,43.004,100.000,917,65535
43,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733592,0.081,1893.117,994,2795,46.319,42.747,96.250,917,65535
44,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733593,0.038,1231.750,919,1563,47.010,42.756,45.000,917,65535
45,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733606,0.084,1738.588,1292,2100,32.878,43.264,100.000,917,65535
46,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733607,0.073,1506.870,932,2128,33.536,43.281,86.250,917,65535
47,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733604,0.083,1473.671,981,1817,41.934,43.265,98.750,917,65535
48,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733605,0.083,1426.962,951,1811,32.262,43.297,98.750,917,65535
49,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733602,0.084,1916.825,1082,2683,46.055,43.166,100.000,917,65535
50,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733603,0.084,1498.600,938,1982,33.786,43.264,100.000,917,65535
51,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733600,0.081,1724.221,975,2318,45.370,43.106,96.250,917,65535
52,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733601,0.084,1859.875,995,2341,45.568,43.166,100.000,917,65535
53,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733614,0.074,1281.586,917,1664,32.045,43.553,87.500,917,65535
54,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733615,0.084,2011.213,1348,2677,45.276,43.653,100.000,917,65535
55,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733612,0.077,1474.192,933,1941,44.345,43.427,91.250,917,65535
56,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733613,0.084,2230.850,1476,2691,45.957,43.523,100.000,917,65535
57,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733610,0.079,1311.320,957,1625,37.745,43.384,93.750,917,65535
58,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733611,0.084,1791.775,917,2444,40.213,43.393,100.000,917,65535
59,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733608,0.080,1833.632,988,2738,46.826,43.359,95.000,917,65535
60,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733609,0.067,1479.375,922,2178,34.621,43.400,80.000,917,65535
61,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733622,0.071,1485.716,932,1894,42.104,44.030,83.750,917,65535
62,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733623,0.084,2115.262,1364,2660,33.008,44.107,100.000,917,65535
63,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733620,0.084,1858.150,1104,2727,44.984,43.880,100.000,917,65535
64,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733621,0.084,1588.300,1024,2186,43.393,43.978,100.000,917,65535
65,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733618,0.041,1118.692,922,1434,42.778,43.860,48.750,917,65535
66,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733619,0.079,1524.547,951,2129,46.438,43.848,93.750,917,65535
67,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733616,0.084,2004.287,1374,2482,44.627,43.685,100.000,917,65535
68,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733617,0.084,2282.325,1075,3004,46.022,43.750,100.000,917,65535
69,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733630,0.080,1464.066,924,2272,45.664,44.397,95.000,917,65535
70,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733631,0.081,1465.818,979,1923,36.940,44.462,96.250,917,65535
71,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733628,0.067,1198.906,934,1548,38.220,44.388,80.000,917,65535
72,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733629,0.084,2030.037,1201,2706,42.030,44.400,100.000,917,65535
73,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733626,0.042,1032.275,924,1256,36.267,44.259,50.000,917,65535
74,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733627,0.084,1970.925,1076,2405,42.225,44.335,100.000,917,65535
75,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733624,0.061,1282.483,930,1726,38.019,44.139,72.500,917,65535
76,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733625,0.068,1453.431,925,2015,33.770,44.221,81.250,917,65535
77,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733638,0.041,1135.051,918,1415,42.824,44.827,48.750,917,65535
78,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733639,0.083,1465.722,936,1902,44.465,44.953,98.750,917,65535
79,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733636,0.083,1862.722,967,2710,44.790,44.758,98.750,917,65535
80,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733637,0.077,1573.027,925,2259,46.100,44.818,91.250,917,65535
81,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733634,0.019,1059.167,933,1222,35.189,44.517,22.500,917,65535
82,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733635,0.077,1392.986,953,2133,41.612,44.568,91.250,917,65535
83,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733632,0.067,1431.109,977,1880,37.689,44.476,80.000,917,65535
84,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733633,0.077,1336.644,921,1767,37.974,44.454,91.250,917,65535
85,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733646,0.084,1610.138,1200,2014,45.535,45.276,100.000,917,65535
86,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733647,0.080,1273.855,931,1542,46.188,45.269,95.000,917,65535
87,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733644,0.082,1391.500,931,1845,34.045,45.208,97.500,917,65535
88,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733645,0.084,1464.650,940,1981,39.044,45.243,100.000,917,65535
89,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733642,0.065,1226.694,924,1591,34.337,45.073,77.500,917,65535
90,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733643,0.081,1406.610,951,1734,33.855,45.174,96.250,917,65535
91,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733640,0.078,1352.541,932,1732,37.425,44.985,92.500,917,65535
92,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733641,0.042,1318.500,944,1834,39.711,45.035,50.000,917,65535
93,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733654,0.075,1214.831,930,1744,43.653,45.457,88.750,917,65535
94,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733655,0.067,1272.328,920,1659,35.601,45.523,80.000,917,65535
95,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733652,0.073,1483.029,933,2155,36.709,45.451,86.250,917,65535
96,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733653,0.083,1523.684,971,1881,42.032,45.440,98.750,917,65535
97,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733650,0.044,1223.024,919,1666,44.869,45.410,52.500,917,65535
98,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733651,0.057,1319.463,924,1757,33.277,45.440,67.500,917,65535
99,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733648,0.063,1191.967,919,1483,39.758,45.387,75.000,917,65535
100,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733649,0.065,1143.242,941,1385,40.644,45.413,77.500,917,65535
101,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733662,0.079,1489.667,986,1950,45.185,46.094,93.750,917,65535
102,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733663,0.072,2159.676,1027,3454,41.641,46.185,85.000,917,65535
103,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733660,0.083,1409.506,960,1767,43.849,45.926,98.750,917,65535
104,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733661,0.054,1107.078,931,1271,38.768,46.089,63.750,917,65535
105,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733658,0.039,1084.027,928,1221,42.464,45.741,46.250,917,65535
106,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733659,0.022,1141.381,959,1406,43.312,45.779,26.250,917,65535
107,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733656,0.054,1153.706,926,1467,42.871,45.558,63.750,917,65535
108,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733657,0.028,1141.370,933,1409,40.043,45.686,33.750,917,65535
109,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733670,0.079,1414.093,950,2045,44.667,46.671,93.750,917,65535
110,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733671,0.084,1792.213,1175,2307,45.308,46.671,100.000,917,65535
111,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733668,0.045,1149.279,930,1421,38.110,46.656,53.750,917,65535
112,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733669,0.051,1252.792,929,1741,34.445,46.697,60.000,917,65535
113,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733666,0.031,1087.966,935,1244,42.878,46.375,36.250,917,65535
114,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733667,0.039,1290.297,956,1604,45.900,46.417,46.250,917,65535
115,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733664,0.055,1222.654,922,1712,43.700,46.195,65.000,917,65535
116,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733665,0.047,1115.867,939,1372,37.705,46.308,56.250,917,65535
117,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733678,0.084,1743.325,957,2505,43.880,47.093,100.000,917,65535
118,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733679,0.045,1101.837,918,1330,38.361,47.127,53.750,917,65535
119,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733676,0.063,1318.683,922,1648,39.716,47.041,75.000,917,65535
120,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733677,0.068,1323.323,933,1808,45.383,47.052,81.250,917,65535
121,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733674,0.056,1133.509,919,1381,35.471,46.943,66.250,917,65535
122,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733675,0.046,1310.932,917,1911,43.050,47.022,55.000,917,65535
123,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733672,0.045,1190.558,918,1423,38.984,46.817,53.750,917,65535
124,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733673,0.082,1637.987,974,2220,44.109,46.902,97.500,917,65535
125,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733686,0.084,2723.650,1730,3767,39.466,47.385,100.000,917,65535
126,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733687,0.064,1211.623,935,1623,40.210,47.446,76.250,917,65535
127,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733684,0.023,1029.773,941,1145,34.031,47.264,27.500,917,65535
128,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733685,0.076,1311.208,927,1714,32.391,47.362,90.000,917,65535
129,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733682,0.057,1187.333,919,1608,42.474,47.171,67.500,917,65535
130,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733683,0.019,1147.944,923,1417,37.559,47.232,22.500,917,65535
131,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733680,0.076,1249.236,922,1597,36.001,47.168,90.000,917,65535
132,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733681,0.059,1309.125,929,1785,40.151,47.185,70.000,917,65535
133,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733694,0.078,1599.986,969,2493,43.500,47.944,92.500,917,65535
134,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733695,0.081,1454.403,950,2282,36.640,48.099,96.250,917,65535
135,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733692,0.084,1519.938,966,1868,44.659,47.645,100.000,917,65535
136,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733693,0.046,1198.136,928,1414,45.604,47.818,55.000,917,65535
137,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733690,0.076,1375.042,939,1686,32.113,47.550,90.000,917,65535
138,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733691,0.058,1277.364,924,1803,43.537,47.589,68.750,917,65535
139,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733688,0.081,1299.442,933,1694,42.846,47.487,96.250,917,65535
140,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733689,0.022,1111.190,922,1330,35.478,47.528,26.250,917,65535
141,MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID50733702,0.025,1196.958,970,1549,45.469,48.567,30.000,917,65535
